0.966067581,0.413085461,9.482529899,0.003553961,1.09E-05,2.15E-08,2.30E-08,5.12E-16,7.59E-11,5.85E-18,37.14436906,37.61682497,70.53378562,38.45931504,43.18601009,52.96095959,ALL
0.824395259,0.167114255,11.21145459,0.002336717,3.31E-07,5.34E-10,1.26E-10,-1.03E-20,-3.13E-14,3.12E-20,115.5869219,89.72854864,121.3897927,29.7337256,55.62867892,43.97353007,ALL
0.90797033,0.34638897,9.05143966,0.001874752,1.04E-07,4.59E-10,2.26E-10,6.77E-20,5.25E-14,-2.68E-20,98.61056231,82.3768997,108.6629939,48.16909105,67.46454128,64.47342256,ALL
0.907151457,0.373927681,8.875029092,0.002290828,2.59E-08,1.18E-10,2.28E-10,2.66E-20,-1.46E-14,-2.64E-20,88.55044612,77.08064516,103.4951956,52.72245443,61.81101794,66.54527781,ALL
0.900158383,0.352616692,9.10611176,0.001905066,4.23E-09,2.74E-11,5.45E-10,4.80E-20,-2.95E-14,-4.61E-20,99.49047619,86.44920635,111.95,51.45551234,62.60244144,61.85902335,ALL
0.893722584,0.343037567,8.987781933,0.001551196,6.89E-09,2.12E-11,1.36E-10,-6.36E-21,-1.12E-14,3.54E-21,103.0197455,89.71961387,119.1395349,53.54788596,65.18720412,66.86089253,ALL
0.857615346,0.288660742,9.577710164,0.001721589,9.13E-08,1.29E-10,2.62E-10,-4.66E-20,-7.53E-14,-1.18E-20,109.958194,97.36914716,120.6927258,42.67389086,60.32977602,54.25787381,ALL
0.894374214,0.337312111,8.994497396,0.001570265,8.56E-08,2.83E-10,1.71E-10,-3.72E-20,-5.01E-14,-5.77E-21,101.1838104,90.14892665,115.2222719,49.72799652,63.59596656,63.53889872,ALL
0.894583891,0.337910439,9.240065499,0.002456895,1.94E-08,1.43E-09,2.72E-10,1.24E-19,-3.72E-14,1.14E-19,95.01009317,73.61568323,103.1397516,47.12033515,54.83606825,57.11038568,ALL
0.876546887,0.317668779,9.3699062,0.001615105,5.87E-08,2.24E-11,4.93E-11,-3.08E-22,-4.40E-15,-1.61E-21,108.8089744,96.85598291,125.3444444,47.7024951,63.27048996,60.71626029,ALL
0.833209426,0.262331742,9.774148225,0.001653184,3.16E-09,1.16E-11,1.10E-10,-2.21E-21,-6.26E-16,-3.23E-21,120.2213501,113.7405808,141.6083203,34.04779607,61.75733492,48.42809776,ALL
0.872874846,0.352709695,9.103421091,0.001718487,1.12E-07,2.19E-11,4.55E-11,9.94E-22,-1.52E-14,-1.04E-21,103.3168277,97.39533011,125.1095008,47.05430642,64.52439585,60.73886257,ALL
0.89212829,0.339500476,9.409990383,0.00258714,1.31E-07,1.67E-09,4.32E-10,3.49E-19,-1.23E-13,-1.15E-19,91.29354839,75.15064516,104.4170968,48.53917231,56.84412941,60.09319025,ALL
0.908308331,0.353997494,8.993308984,0.001761489,3.18E-08,1.37E-10,3.10E-10,5.95E-20,3.78E-14,2.32E-20,101.0892857,82.77329193,108.9681677,52.49073959,67.55275602,67.43286686,ALL
0.899286383,0.353668113,8.915392221,0.001794412,3.60E-08,2.01E-10,2.14E-10,4.23E-20,2.86E-14,-1.38E-20,93.43915344,84.81481481,109.2826279,51.91341745,65.91331697,66.12834854,ALL
0.909641499,0.416815144,8.405892947,0.002282488,8.05E-07,4.04E-09,1.56E-09,-3.85E-18,-1.39E-12,7.73E-19,87.35632184,70.89367816,86.16666667,56.30696245,62.23430706,65.40194133,ALL
0.878335267,0.334375803,9.175188854,0.002003321,8.57E-08,5.94E-11,1.83E-10,-1.46E-20,-2.00E-14,-1.23E-20,97.19701624,87.87187363,112.6831944,49.23488553,62.04349062,62.3662246,ALL
0.891961503,0.346423497,9.351379995,0.002203904,5.24E-08,1.58E-10,3.25E-10,5.14E-20,6.43E-14,5.27E-20,107.1586257,85.9122807,115.8845029,50.89466805,63.76711142,61.42053031,ALL
