#Contraste,#Energia,#Homogeneidad,#Momento_Hu1,#Momento_Hu2,#Momento_Hu3,#Momento_Hu4,#Momento_Hu5,#Momento_Hu6,#Momento_Hu7,#Media_Color_R,#Media_Color_G,#Media_Color_B,#Desv_Estandar_Color_R,#Desv_Estandar_Color_G,#Desv_Estandar_Color_B,#Clase
0.932280289,0.277289532,10.67776196,0.001967773,1.39E-07,6.52E-10,3.73E-10,-3.67E-20,1.12E-13,-1.80E-19,140.9803977,102.3332386,121.1163352,50.73380465,73.32494249,63.16757084,2
0.981184143,0.244037099,11.02493128,0.003072966,7.92E-07,4.77E-11,7.98E-09,1.65E-18,-7.09E-12,-4.63E-18,154.0246015,77.23094248,89.39379764,21.13917231,44.9885393,35.67907674,4
0.949750023,0.373193275,9.933618345,0.001829131,2.89E-07,6.55E-10,3.37E-10,4.21E-20,1.75E-13,-1.53E-19,146.3556557,86.96156156,115.1062062,71.80817049,64.88655631,64.32547394,1
0.955529461,0.385056867,9.274364551,0.001673434,3.33E-09,3.02E-11,1.03E-10,-5.59E-21,4.08E-15,1.34E-21,104.3020528,93.3745287,115.5284876,53.10332988,77.56331028,73.87855276,2
0.978964431,0.349708741,10.49936825,0.001226536,2.36E-07,6.11E-12,5.40E-11,6.80E-22,1.10E-14,7.08E-22,160.8427946,135.9213511,142.77598,22.17671755,43.68612175,36.77088719,4
0.971140916,0.262215941,10.74133963,0.001111786,3.59E-08,9.74E-13,2.94E-12,-4.82E-24,2.56E-16,1.26E-24,166.5089773,141.0503409,152.2136364,15.64735416,32.54222205,29.04339301,4
0.958531444,0.506778952,7.83471915,0.001982652,1.68E-06,5.38E-09,5.59E-09,3.05E-17,5.71E-12,3.36E-18,75.81349648,46.77994067,83.55061179,62.1120908,55.82428101,71.71677894,1
0.98414064,0.265383055,11.04299128,0.00153965,1.26E-07,2.28E-09,6.67E-11,-2.56E-20,-2.32E-14,-4.92E-21,141.8650045,111.653453,112.5496933,45.76745124,59.95065903,59.75443393,4
0.988039616,0.342782141,9.716374681,0.001510267,6.20E-08,2.64E-11,1.40E-10,-8.47E-21,-3.47E-14,-1.10E-21,147.061086,114.8917044,139.707089,6.796151206,47.12931769,20.17831956,3
0.943530319,0.421122093,9.649727142,0.003860072,5.12E-06,5.37E-08,2.37E-08,8.45E-16,4.81E-11,-2.02E-17,115.7526831,56.97301136,67.71448864,61.13733125,46.66096148,48.02064889,1
0.986433608,0.282642728,10.08649107,0.001552172,2.70E-07,2.70E-11,1.04E-10,-2.10E-21,6.82E-15,-5.09E-21,155.376685,130.1937806,153.4520527,9.602698344,42.68546231,30.9730695,2
0.897126529,0.345470407,9.331706778,0.001474057,2.67E-08,1.43E-10,4.09E-11,-2.70E-21,-1.90E-16,-1.56E-21,130.523727,100.2299025,114.3547129,40.51596037,50.35029853,40.4960743,3
0.928555934,0.473570296,8.520629048,0.001345979,1.26E-08,8.48E-12,1.84E-11,-2.09E-22,-2.07E-15,-9.61E-23,145.0291005,112.7594246,122.3009259,59.78576291,66.93625423,58.35389421,1
0.979117278,0.605113414,7.173105713,0.001789184,1.43E-07,2.59E-10,1.71E-10,2.21E-20,-4.53E-15,2.83E-20,67.86658187,51.83402508,66.29419378,67.3503285,69.4711602,75.86179415,2
0.965637412,0.216568857,11.29201946,0.002052104,1.99E-07,9.52E-10,2.90E-10,1.31E-19,1.27E-13,-7.85E-20,159.9827368,112.2465263,125.7254737,24.32882451,49.6663167,40.23090725,4
0.974289705,0.299743655,10.39170646,0.00242353,1.19E-06,7.27E-10,5.22E-11,1.41E-21,-4.70E-14,-1.01E-20,145.6757093,103.6168492,123.0460428,11.32808007,36.85679726,26.71860109,3
0.936456924,0.406577092,9.091106805,0.001587949,5.10E-08,1.28E-11,5.23E-11,-7.72E-22,3.74E-15,-1.11E-21,100.2095482,105.8595055,122.1421995,50.08804093,65.5398309,71.56328363,2
0.986660104,0.319252076,10.06428479,9.20E-04,3.32E-10,4.10E-14,5.73E-12,2.65E-24,2.63E-17,8.30E-25,176.899737,157.1799803,184.1587771,18.0960112,41.99258317,30.39766198,4
0.975524649,0.559370429,8.083829564,0.003045468,4.59E-06,1.81E-08,4.33E-09,2.03E-17,5.17E-12,3.26E-17,43.8033824,28.37043533,64.87898528,54.21191892,44.72185763,67.01413073,1
0.978766931,0.281504321,11.25009273,0.002403354,3.86E-08,1.15E-09,7.16E-10,-4.48E-19,-1.74E-14,-4.72E-19,143.2153778,98.0865665,106.7394609,40.88513935,52.24358607,49.07023827,4
0.970495345,0.287585133,10.4403416,0.001340872,1.75E-07,3.94E-11,3.98E-11,-1.57E-21,1.66E-14,-1.62E-22,149.3349515,113.1841963,130.2800701,25.68365129,47.74914277,34.68843311,4
0.988600998,0.408839365,9.650086333,0.00131888,2.38E-07,1.18E-10,1.13E-10,-1.52E-21,-4.31E-15,-1.30E-20,150.0154122,115.6317987,136.2735408,9.468486855,42.95463747,20.97830641,4
0.964665333,0.284172437,10.38012808,0.002428716,8.48E-07,3.00E-09,9.10E-10,1.25E-18,8.25E-13,8.28E-19,141.2729029,113.3418959,122.3299614,18.13193847,33.44044588,30.329098,4
0.977269716,0.327576157,10.40467304,0.002173474,1.90E-06,1.16E-09,2.44E-10,2.72E-20,2.01E-13,-1.27E-19,148.3437723,118.9000843,124.3789794,21.25382112,38.22536379,36.45329024,4
0.974596422,0.258571816,10.84488208,0.001600891,2.49E-07,8.48E-10,1.62E-09,1.90E-18,3.68E-13,-7.63E-21,150.5820874,107.0779183,117.8185739,22.236503,47.08568555,39.6224437,4
0.893746929,0.26950244,10.17366347,0.003132135,5.02E-07,3.24E-09,1.22E-09,-2.37E-18,-3.31E-13,-4.72E-19,96.09379085,58.60915033,108.0986928,45.82634201,56.61042926,56.86891875,1
0.971231384,0.311656184,10.42416773,0.001509239,4.27E-07,2.63E-10,6.58E-11,-7.87E-21,-4.13E-14,3.62E-21,160.8532699,136.7543377,145.9016517,21.43899576,38.50483844,32.83870889,4
0.963735176,0.228880058,11.31171775,0.002147264,6.37E-08,2.36E-09,2.64E-10,1.87E-19,-2.70E-14,9.19E-20,149.3288449,108.5779508,123.6220282,20.34447202,40.06575536,34.30929317,4
0.9833274,0.34589012,9.614104674,0.001601907,6.87E-08,2.19E-10,1.76E-11,1.64E-22,-3.15E-15,-1.08E-21,149.967732,115.4817526,133.4843299,8.434837553,42.61574871,25.5036335,3
0.912445009,0.41871452,9.373662208,0.001779081,1.07E-07,3.63E-10,6.63E-10,2.43E-19,-9.84E-14,2.16E-19,148.1083203,98.15345369,123.0753532,43.51787123,54.56352305,44.68137181,1
0.886538351,0.415375832,9.285263266,0.001378959,7.26E-09,1.27E-13,1.04E-11,-1.18E-23,8.82E-16,1.19E-24,150.3903524,118.3244954,136.0290797,40.23560279,55.53497391,45.07811113,1
0.929317458,0.45688869,8.902574476,0.001832345,7.12E-09,4.69E-11,1.30E-10,-5.31E-21,-1.04E-14,8.69E-21,129.2019325,92.66049787,106.8971503,60.28633503,62.09865466,57.90804378,1
0.933835588,0.346175766,9.918604335,0.001631571,2.16E-07,6.28E-11,1.03E-10,5.81E-21,7.32E-16,-5.89E-21,116.5750766,94.65766817,124.5569823,48.51876364,72.66074567,63.26316754,3
0.919898937,0.304743831,10.59974415,0.001327666,2.21E-09,1.95E-11,5.36E-11,-3.99E-23,-1.78E-15,1.73E-21,130.7273514,124.8346311,151.2343344,40.51876027,76.92212661,65.53020562,2
0.944420735,0.484407158,8.253227417,0.002888739,1.13E-06,4.73E-09,7.25E-09,-3.50E-17,1.74E-12,2.40E-17,110.6115359,61.72988697,83.31499335,76.49233939,54.07857584,60.77004213,1
0.976649968,0.267791237,10.27472363,0.001644672,1.43E-07,1.67E-11,6.36E-12,3.28E-23,-3.14E-16,5.67E-23,125.1761587,116.7280047,145.2443048,23.20829799,57.92099253,42.58499215,2
0.957837806,0.445217158,8.817900655,0.002349792,1.21E-07,9.65E-10,1.26E-10,2.54E-20,4.17E-14,-3.60E-20,110.6525414,72.19475031,95.92570348,68.06051772,57.75946232,61.42720179,3
0.96048063,0.32768102,9.832799048,0.001090063,9.11E-08,1.88E-11,7.30E-14,-7.00E-26,-2.77E-18,-5.00E-26,163.5447477,155.4507042,158.7036385,25.75406308,43.82936034,36.65074215,4
0.99184403,0.278325893,10.71416389,0.001891045,5.34E-07,1.18E-10,6.00E-11,-4.93E-21,6.24E-16,1.06E-21,134.1656166,111.2436244,143.8636364,13.35805441,59.20958056,35.80316527,3
0.91772892,0.364656062,9.697719417,0.002491206,1.92E-06,2.86E-08,1.36E-08,2.46E-16,1.21E-11,-1.07E-16,51.74893488,50.96743761,87.58034084,35.98112658,37.69862196,46.71121277,1
0.973589778,0.268031736,10.64277164,0.001477433,4.67E-08,3.08E-10,2.32E-10,5.65E-20,4.60E-14,-2.53E-20,119.4685792,108.5227687,146.5928962,24.0670628,48.76302246,28.7106827,3
0.978895506,0.297017941,10.11668382,0.002351136,5.03E-07,2.43E-10,3.47E-10,-1.00E-19,-2.38E-13,-9.66E-21,118.7328185,110.9986486,135.5783784,14.93365134,43.23226083,31.25437785,3
0.969524386,0.28665787,10.89832122,0.001144747,1.05E-07,4.39E-11,2.16E-11,6.25E-22,-7.73E-16,2.26E-22,166.3329471,135.9823473,146.9567203,22.80612146,42.94479892,35.94579851,4
0.983988267,0.289750569,10.57844309,0.001913887,2.04E-06,3.69E-09,1.57E-09,3.46E-18,2.91E-13,1.53E-18,152.1080342,92.49401709,102.982735,26.53443408,39.04498018,32.14671297,4
0.97793728,0.319834761,10.42578311,0.001418618,2.87E-07,9.87E-10,7.42E-10,6.34E-19,3.94E-13,-4.47E-20,143.9926761,119.1927255,123.5390059,20.85462619,40.05313357,36.40718573,4
0.976699352,0.249156821,10.87762481,0.001287197,5.65E-08,1.76E-11,9.70E-11,3.73E-21,1.72E-14,1.47E-21,168.0568182,115.9568182,141.3491259,21.04950265,55.64165808,35.6636134,4
0.968725335,0.280150442,10.44009722,0.004250942,6.43E-07,2.65E-08,4.48E-09,-4.55E-17,2.33E-12,-1.75E-17,101.8610761,86.59079445,127.5750315,19.75329755,30.71843369,23.83978995,3
0.890380615,0.284008588,10.24470533,0.003187875,4.63E-08,3.92E-09,3.56E-09,-1.21E-17,5.00E-14,-5.51E-18,99.67201258,77.01037736,108.3767296,41.31463455,51.15174938,49.81375589,1
0.929829362,0.383531884,9.302860776,0.001355646,6.41E-08,1.77E-10,9.11E-11,1.10E-20,1.45E-14,-3.56E-21,100.2774648,95.13685446,125.7920188,48.5042422,70.16632355,60.99767511,3
0.994022806,0.312937371,10.47290533,0.001688696,9.06E-07,3.61E-10,1.56E-10,-2.02E-20,-9.90E-14,-3.09E-20,97.16307815,83.77850877,139.1981659,41.48630325,51.49102391,32.73966053,3
0.914448385,0.202660471,10.92765868,0.00154188,1.69E-07,5.56E-11,1.98E-11,6.11E-22,4.58E-15,2.39E-22,126.4234234,114.5818577,154.5989438,28.2633011,57.98321195,31.22351372,3
0.987867967,0.263662418,11.17723434,0.00217391,1.04E-06,5.63E-10,3.16E-10,1.19E-19,3.18E-13,5.96E-20,137.7320106,109.4685185,137.8574074,25.56291575,68.07816842,54.43002111,2
0.9933281,0.314618166,10.33995316,0.001806399,2.57E-06,3.65E-09,2.50E-09,7.56E-18,3.98E-12,-2.53E-19,102.6012179,89.66540487,107.1864714,43.36164795,39.38359981,38.28619946,2
0.989004068,0.260474913,11.1656944,0.002033009,1.43E-06,6.66E-09,1.84E-09,6.06E-18,1.36E-12,-2.23E-18,117.2332062,77.27369281,129.374183,47.72708389,40.9628884,32.21713057,4
0.963154728,0.230992846,10.99974154,0.001499024,4.90E-07,9.65E-10,1.69E-10,-4.48E-20,4.18E-14,5.17E-20,152.8703704,97.34962963,114.1325926,20.94972491,49.83827902,38.57820116,4
0.848036341,0.303156397,10.48003746,0.00155282,7.37E-08,6.38E-11,1.41E-11,2.75E-22,2.53E-16,3.22E-22,145.8138082,119.444861,129.793502,23.47042578,42.75316759,31.26480158,3
0.965434853,0.286149635,10.96333933,0.001370712,1.31E-07,4.11E-11,1.65E-11,1.57E-22,-1.05E-15,4.00E-22,158.2223363,131.3991917,144.0049394,20.82521273,37.83716714,29.75957137,4
0.97008795,0.249352479,11.07728944,0.001505898,3.17E-08,3.11E-10,8.96E-11,-9.10E-21,-1.54E-14,-1.19E-20,171.3626038,125.8328041,152.3043478,22.00372029,52.28136613,34.32345917,4
0.924081162,0.243599974,11.17526164,0.003207699,4.17E-06,2.78E-09,4.19E-09,1.42E-17,8.09E-12,1.92E-18,79.7885763,76.54901961,100.6594203,41.54313042,42.11487084,49.14068863,1
0.973519841,0.331805918,9.895908324,0.001950626,1.71E-06,1.03E-10,2.21E-11,2.05E-22,4.09E-15,1.03E-21,153.916814,126.4171454,135.2216085,16.92902694,29.30537116,26.22174942,4
0.923621581,0.347555377,9.931307572,0.001315192,9.93E-07,6.10E-10,1.19E-10,2.77E-20,1.00E-13,-1.60E-20,37.90703704,42.61074074,77.4162963,34.40326032,38.4956173,46.3708804,1
0.978310107,0.276899359,10.60358146,0.001533039,1.58E-07,4.98E-11,5.16E-11,-2.20E-21,2.08E-15,-1.41E-21,150.0244309,116.6043956,137.6280416,12.25104886,41.50029426,22.48905827,3
0.923324168,0.447721671,9.197189946,0.002038961,2.38E-08,1.78E-10,2.28E-10,3.72E-20,3.33E-14,2.70E-20,154.3365159,87.69814924,125.4186251,76.54602968,62.11698467,65.09055759,1
0.990820863,0.379349593,9.274015934,0.001163624,3.12E-07,7.20E-11,4.79E-11,-2.72E-21,-2.63E-14,-7.09E-22,149.319477,125.8444575,142.3661202,6.581323612,41.78024886,22.96703318,3
0.975082531,0.261109674,11.16449603,0.001266356,9.83E-08,2.12E-10,3.21E-11,1.20E-21,1.01E-14,-2.35E-21,173.9564707,116.3208151,135.833031,11.51968354,46.59925412,31.01428052,4
0.977515002,0.249586304,10.81254981,0.001525929,9.02E-08,6.56E-11,6.57E-11,4.03E-21,3.84E-15,1.54E-21,134.1537423,114.0059799,145.4324846,24.03274061,75.93786905,57.46217283,2
0.982254816,0.280431594,10.59035811,0.001481792,3.02E-08,1.42E-10,1.23E-10,1.31E-20,2.13E-14,-9.41E-21,116.2102616,110.7010396,141.277163,21.4992721,54.23010311,28.80035715,3
0.905233753,0.354204791,9.93902206,0.001932258,5.25E-07,1.24E-09,2.71E-10,1.39E-19,1.28E-13,-7.30E-20,145.393283,100.5848569,119.2482114,44.78240248,57.41477019,48.12157733,1
0.988053108,0.304619978,9.854855171,0.003025666,2.61E-06,1.17E-09,1.14E-09,9.45E-19,9.04E-13,9.14E-19,121.3505205,100.2311789,142.4076495,17.79185476,41.13163894,25.07214243,3
0.984030381,0.35866067,9.737775457,0.001796512,3.71E-07,2.59E-11,2.36E-10,1.84E-20,5.70E-14,8.98E-22,149.5157709,105.0025721,118.2879383,9.38985302,37.21579538,16.68129722,4
0.892513693,0.352125797,8.980434856,0.001698176,5.86E-09,6.16E-12,1.72E-10,-4.59E-21,-1.31E-14,-3.17E-21,97.10422282,82.7884097,102.4038634,54.37357808,64.40336912,65.93501227,1
0.966811946,0.264180533,10.40121526,0.001579386,1.23E-07,3.75E-10,1.10E-11,7.01E-22,3.77E-15,-1.14E-22,158.6206572,118.4640452,136.8769189,11.81376716,43.89099826,29.38288778,3
0.947275892,0.200218142,11.54497231,0.001800199,2.43E-07,2.22E-10,7.68E-11,-3.18E-21,-2.28E-14,9.51E-21,162.3516332,108.7050374,123.6564345,23.33152843,54.88153112,42.25006173,4
0.991034223,0.352707248,9.540734673,0.001967147,8.21E-07,9.60E-10,1.19E-09,9.46E-19,6.59E-13,8.39E-19,149.9121212,120.3515152,163.5797348,14.26406287,43.42490817,26.60172881,4
0.965028828,0.233009151,11.34989548,0.003082861,9.49E-07,9.50E-09,3.74E-10,4.44E-19,3.40E-13,-5.47E-19,151.4436397,85.59129319,119.9247774,14.62357364,40.67111021,26.2182227,4
0.905271383,0.375754797,9.515698905,0.001717804,4.32E-10,9.76E-13,3.59E-11,-1.49E-23,-3.55E-16,2.12E-22,112.5372807,107.8264411,127.7968358,40.47269866,56.02685158,52.11692425,3
0.965593249,0.308179866,10.25221738,8.17E-04,5.04E-08,3.75E-10,1.12E-11,-1.88E-22,-1.09E-15,-7.05E-22,40.16833856,38.26112853,76.83887147,41.95083928,41.57233934,49.24210924,1
0.924967532,0.308520548,11.09960504,0.001775222,3.44E-07,1.21E-09,4.23E-10,1.95E-19,-4.90E-14,2.31E-19,161.2829528,97.19246104,106.7056905,40.32422561,57.6305452,52.02278181,1
0.983052228,0.326871209,10.83940129,0.001293788,5.43E-08,8.56E-11,1.84E-11,-5.74E-22,-3.33E-15,-4.48E-22,162.8685526,129.123116,140.7113156,17.29211881,44.81180266,30.53904887,4
0.968311032,0.412553824,9.721249834,0.001675896,4.16E-07,7.50E-10,1.38E-09,1.26E-18,7.83E-13,6.22E-19,132.7466015,83.56510195,92.26816058,63.60034735,60.92227496,59.50040865,1
0.9895777,0.389831258,9.577953694,7.20E-04,1.58E-08,4.06E-12,1.77E-12,-4.76E-24,-2.12E-16,-1.00E-25,179.2032436,143.7657005,166.96072,21.20351414,24.28474812,22.16255296,4
0.981880419,0.295407432,9.623268826,0.001708508,5.06E-07,1.95E-09,1.05E-09,1.41E-18,6.43E-13,5.36E-19,147.8257042,99.02728873,127.4407277,9.16131622,50.0970609,27.74607164,3
0.987239295,0.307052365,10.20691967,0.001581639,6.32E-07,2.84E-09,3.91E-10,-3.80E-20,-1.33E-13,-4.10E-19,132.7116287,101.6775009,145.2751896,12.54219654,47.64569569,21.71211977,2
0.900440325,0.325213823,9.504025129,0.001561958,1.35E-08,2.64E-11,1.25E-10,-7.00E-21,-1.44E-14,1.66E-21,95.37880143,80.86538462,111.3085868,50.37032872,64.39835941,67.01939175,1
0.991412652,0.312581523,10.26170757,8.23E-04,2.53E-09,1.30E-14,1.11E-12,4.00E-26,-5.35E-17,1.30E-25,182.0396062,163.1698718,188.6133242,15.30368073,42.84541265,29.54009856,4
0.975149449,0.258386291,10.27352693,0.001265653,1.55E-08,3.86E-12,1.29E-11,-8.36E-23,-1.03E-15,-3.62E-23,143.161649,127.9784468,166.5436196,21.68256922,52.75407102,28.11753342,3
0.955453708,0.520744159,8.020631152,0.001993237,2.71E-07,7.72E-11,2.42E-10,2.39E-20,2.18E-14,2.29E-20,73.39346127,70.1148543,84.23880597,64.26813379,72.53112676,81.80394056,2
0.936075403,0.417312183,9.095342821,0.003895828,5.57E-08,2.51E-10,2.99E-10,-2.52E-20,6.95E-14,-7.78E-20,94.16292626,69.46691927,97.49693967,54.38283319,53.79010232,60.88976359,2
0.985449435,0.354339269,10.05449637,0.001130041,8.88E-08,9.73E-13,4.13E-12,5.18E-24,6.04E-16,-6.47E-24,166.534778,129.1326638,175.9159619,11.75594653,31.77850555,22.51939777,4
0.988625588,0.265822146,10.54994398,0.001422881,4.52E-08,2.63E-12,1.80E-11,7.81E-23,1.33E-15,-9.57E-23,165.4746684,120.2096108,132.7510328,10.97890601,50.88751763,39.08869474,2
0.913523488,0.395645903,8.573319643,0.003184134,1.24E-06,5.11E-09,1.30E-09,4.04E-19,1.21E-12,-3.33E-18,79.07725948,54.74431487,93.4303207,56.10189222,60.65842031,70.83334617,1
0.942552992,0.304329495,10.32699887,0.00192571,5.24E-08,2.33E-11,2.26E-11,1.33E-22,4.76E-15,-5.02E-22,118.0462474,100.9441068,145.1876321,29.12258531,51.04691153,33.70852232,3
0.98141525,0.288415177,10.04984847,0.001319469,8.17E-07,4.15E-10,2.28E-10,6.34E-20,1.51E-13,3.01E-20,170.4486063,131.2828107,170.5746225,14.22867726,31.65829345,21.11648341,4
0.985497941,0.299117589,10.24619063,0.001689794,1.44E-06,5.25E-11,2.65E-11,6.16E-22,2.04E-14,-7.74E-22,142.5048677,150.1205291,164.073545,25.19801427,51.39148398,52.7023085,2
0.984515204,0.2579971,11.06152401,0.001733822,3.90E-07,2.09E-10,5.61E-11,2.34E-21,2.03E-14,5.59E-21,136.2859088,100.7607216,127.3076923,28.35780356,73.71807506,58.60365729,2
0.898119905,0.32768759,10.16838474,0.001397904,1.32E-08,4.75E-12,4.39E-11,-3.38E-22,-4.62E-15,5.36E-22,115.4135572,103.6316335,139.5617745,37.66148743,59.04208805,47.01099778,3
0.966283579,0.245494786,11.2492138,0.001792508,2.77E-08,8.68E-10,1.73E-10,-6.48E-20,2.29E-14,-1.78E-20,161.6115355,117.3072574,131.276165,23.06502857,41.39009138,36.36473693,4
0.982450929,0.278537188,11.01668287,0.001825239,5.26E-08,1.77E-10,1.58E-10,7.36E-21,-3.52E-14,-2.53E-20,140.1401065,104.0734694,121.530701,33.59392899,75.16432939,62.6055927,2
0.951900159,0.393609628,9.669340478,0.003032108,5.45E-06,1.71E-08,9.93E-09,1.29E-16,2.21E-11,1.33E-17,114.6328321,61.18421053,69.96783626,55.72282019,44.88530712,46.7649588,1
0.967161904,0.246537333,11.04726178,0.001149504,4.55E-09,1.15E-11,2.67E-11,3.09E-22,2.04E-16,3.51E-22,173.1648627,136.5532549,149.0691765,23.60831934,57.40188105,44.17557216,4
0.968856779,0.304905531,10.60864757,0.001907295,5.55E-07,2.39E-10,2.50E-11,1.91E-21,9.67E-15,-3.43E-22,160.4508444,103.6785778,119.456,12.10310269,51.31082947,32.93492941,1
0.908592234,0.444227054,8.180131503,0.004276944,1.44E-07,4.54E-09,8.09E-09,-2.38E-17,2.35E-13,4.28E-17,78.76009596,57.04118353,86.94922031,57.29327199,52.4372581,64.49152935,1
0.990257334,0.282952407,10.47559063,0.00145495,1.82E-07,4.02E-12,9.78E-12,-4.40E-23,-2.73E-15,4.27E-23,159.1519223,128.0343117,145.56821,12.83935256,46.90539656,40.00741713,2
0.986368885,0.279979228,10.95539017,0.001650451,6.33E-08,3.51E-10,7.69E-11,-1.15E-20,-1.65E-14,-5.14E-21,142.0293811,119.689358,139.353904,29.13485435,72.0566918,61.10962258,2
0.933245598,0.443560095,9.015771108,0.00236505,7.47E-07,9.07E-10,1.30E-09,-4.98E-19,-5.23E-13,-1.33E-18,135.830825,69.53999443,100.4343645,58.24286577,54.55056122,49.88951992,1
0.974435141,0.300192142,10.50725821,0.001096337,1.90E-08,1.55E-12,1.13E-11,4.35E-23,-3.17E-16,-1.80E-23,163.2579108,129.7692308,154.3136502,11.60938908,38.8416223,21.22691724,4
0.981222376,0.274264608,10.75749642,0.001123726,3.87E-08,1.68E-12,1.96E-12,3.56E-24,7.57E-17,1.00E-25,176.4342803,145.9265152,161.3056818,11.30075416,48.50451691,26.48322307,4
0.983746213,0.33487053,9.761723548,0.001622939,5.66E-08,1.26E-10,1.24E-10,5.35E-21,9.34E-16,-1.44E-20,149.5837104,113.1985779,135.7288946,11.81154294,45.06589729,23.78131486,3
0.977474333,0.333204281,10.3934503,0.001950235,1.39E-07,1.29E-09,1.10E-09,-3.67E-19,-2.38E-13,-1.25E-18,148.3365983,125.8379757,130.7144169,20.44598789,33.49723205,32.63965334,4
0.984151927,0.329312601,10.05588483,0.001797078,3.95E-07,1.62E-10,8.46E-11,9.87E-21,-1.92E-14,-9.53E-22,144.863284,108.0522277,128.2861953,8.690365737,41.86448991,24.00502544,3
0.974971815,0.305884934,11.03216389,0.001269695,2.74E-09,8.93E-11,1.09E-11,-2.14E-22,1.96E-16,2.66E-22,168.2182334,139.1239419,152.0874884,22.3135803,44.49291323,34.93373743,4
0.981350082,0.329473691,10.74665904,0.001759182,2.32E-07,1.60E-10,3.06E-11,-2.12E-21,-1.35E-14,-3.26E-22,155.0272764,116.013336,127.3197019,19.92390695,46.79757469,36.21764396,4
0.989147466,0.298280642,10.46571432,0.00155741,3.02E-08,1.23E-10,7.85E-11,4.14E-21,1.34E-14,6.50E-21,132.134284,108.6949495,153.0930481,21.78336667,58.51669367,28.2643664,3
0.977339802,0.321516529,9.712085803,0.001422819,1.27E-07,2.27E-10,4.02E-11,3.82E-21,1.29E-14,-3.94E-22,147.2400867,110.7425785,128.2463705,8.174213398,44.72121464,26.19740411,3
0.903790833,0.282867129,10.63815677,0.001442558,6.97E-08,1.79E-10,7.91E-11,-7.04E-21,-1.83E-14,-6.25E-21,155.4015152,119.1922799,120.5577201,42.80104782,62.92397184,58.82053736,2
0.989726772,0.283033668,10.99230247,0.001524387,2.07E-07,8.90E-12,6.93E-11,1.17E-22,3.06E-14,1.72E-21,146.3360714,120.2086905,155.4590476,23.32698282,74.75458352,50.73212553,2
0.971622009,0.409438799,9.806859392,0.001557738,4.98E-07,2.14E-10,2.15E-11,1.24E-21,3.24E-15,-7.71E-22,114.0413518,95.46001782,123.2632586,61.7816522,74.46732586,77.25726307,2
0.985134728,0.296036813,9.953159917,0.001408632,1.25E-07,2.00E-11,4.98E-11,1.03E-21,1.47E-14,-1.18E-21,128.8287317,120.433132,156.3153581,21.87843903,53.66617462,28.88918067,3
0.954663246,0.34377018,10.22324614,0.001147039,6.38E-07,9.87E-10,4.33E-10,2.82E-19,3.46E-13,-2.38E-20,52.50837743,41.33090829,77.51300705,43.99044329,42.5729437,50.31717134,1
0.988873551,0.354562476,10.01908356,0.001287192,1.68E-07,1.38E-10,1.12E-10,-1.36E-20,-4.28E-14,2.58E-21,162.9430592,120.0925438,146.5805562,10.19636944,42.21063586,16.55872836,4
0.936553893,0.351200061,9.90983095,0.001388973,1.19E-06,6.42E-09,5.46E-09,3.23E-17,5.94E-12,-5.73E-19,39.20792453,40.16490566,75.19811321,39.51297104,42.82563567,53.06203202,1
0.910590458,0.354411861,9.981574401,0.001673873,1.11E-07,2.15E-10,8.45E-11,-9.97E-21,-2.55E-14,-5.52E-21,164.1847375,118.889011,138.9653236,20.39355608,53.70340256,37.31198394,1
0.967713202,0.219544934,11.3710041,0.002073339,9.72E-07,1.53E-10,9.39E-11,-7.30E-21,7.11E-14,-8.57E-21,170.4570376,118.3381069,139.3308783,23.43743476,47.23140506,39.3496439,4
0.978352429,0.253706632,10.7377967,0.001539513,2.01E-07,9.43E-11,1.01E-10,6.21E-21,4.23E-14,7.65E-21,121.2319568,112.7293527,147.249814,23.48398862,55.37024194,30.24888544,3
0.988124902,0.324323247,9.782278458,0.001863149,4.66E-07,8.51E-10,3.20E-10,-1.24E-19,-7.77E-14,1.13E-19,145.2923077,112.8949668,161.0738841,12.86745299,37.89799604,27.1228371,4
0.87746477,0.266954887,10.2635143,0.002349513,5.03E-07,1.59E-09,3.52E-10,2.63E-19,1.41E-13,1.54E-20,99.0790847,80.94981935,121.2866319,43.09003681,62.95282759,56.16207601,1
0.88813109,0.298209509,9.352544411,0.001615849,1.18E-09,3.21E-12,8.42E-11,-1.16E-21,-1.64E-15,-7.60E-22,99.79568713,85.11038012,112.620614,48.86267452,64.87831802,63.18861061,1
0.987728068,0.311387382,9.838813933,0.002946634,4.12E-06,2.94E-09,1.08E-09,-5.04E-19,-9.07E-13,1.85E-18,127.5198888,96.24526663,129.6515546,25.39321123,49.99010095,38.73661192,2
0.98942774,0.265406465,10.57192388,0.002041362,1.05E-07,1.10E-10,5.67E-10,-9.25E-20,-1.09E-13,-1.08E-19,125.5202904,111.3989203,144.7008563,16.97492121,49.5868037,33.207874,3
0.967793855,0.497838434,8.162833789,0.001853282,6.98E-08,7.08E-12,4.14E-10,-8.17E-21,4.94E-14,2.09E-20,88.72690318,69.35070214,85.32649667,72.4411571,78.44179487,80.30815912,2
0.956115507,0.337770877,10.33756587,0.001170182,1.16E-07,4.62E-12,2.80E-11,-1.82E-22,7.73E-16,2.62E-22,160.1126497,150.7100469,152.8427902,19.7677249,33.06676709,28.16594799,4
